split	|
78|05/13/2022|01:56:55|PM|0.06705475|GB|MOBILEDATA
79|05/13/2022|07:56:55|PM|0.00034618|GB|MOBILEDATA
80|05/14/2022|01:56:55|AM|0.00005341|GB|MOBILEDATA
81|05/14/2022|07:56:55|AM|0.05451775|GB|MOBILEDATA
82|05/14/2022|08:31:56|AM|0.00000477|GB|MOBILEDATA
83|05/14/2022|08:32:18|AM|0.00001526|GB|MOBILEDATA
84|05/14/2022|02:32:20|PM|0.10971451|GB|MOBILEDATA
85|05/14/2022|08:32:20|PM|0.000144|GB|MOBILEDATA
86|05/15/2022|02:32:20|AM|0.00004768|GB|MOBILEDATA
87|05/15/2022|03:35:36|AM|0.00000572|GB|MOBILEDATA
88|05/15/2022|09:35:36|AM|0.01519203|GB|MOBILEDATA
89|05/15/2022|11:23:15|AM|0.00047112|GB|MOBILEDATA
90|05/15/2022|03:19:02|PM|0.00002193|GB|MOBILEDATA
91|05/15/2022|07:01:21|PM|0.00415993|GB|MOBILEDATA
92|05/16/2022|01:02:17|AM|0.00005913|GB|MOBILEDATA
93|05/16/2022|07:02:17|AM|0.05064011|GB|MOBILEDATA
94|05/16/2022|01:02:17|PM|0.16412449|GB|MOBILEDATA
95|05/16/2022|07:02:17|PM|0.07003307|GB|MOBILEDATA
96|05/17/2022|01:02:17|AM|0.00004387|GB|MOBILEDATA
97|05/17/2022|07:02:17|AM|0.01715374|GB|MOBILEDATA
98|05/17/2022|01:02:17|PM|0.00003433|GB|MOBILEDATA
99|05/17/2022|07:02:17|PM|0.23397541|GB|MOBILEDATA
100|05/18/2022|01:02:18|AM|0.00005341|GB|MOBILEDATA
101|05/18/2022|07:02:18|AM|0.00543022|GB|MOBILEDATA
102|05/18/2022|01:02:18|PM|0.03075123|GB|MOBILEDATA
103|05/18/2022|07:02:18|PM|0.00020123|GB|MOBILEDATA
104|05/18/2022|09:00:38|PM|0.00002098|GB|MOBILEDATA
105|05/18/2022|09:03:48|PM|0.00002098|GB|MOBILEDATA
106|05/19/2022|03:06:45|AM|0.00005531|GB|MOBILEDATA
107|05/19/2022|09:06:45|AM|0.01384258|GB|MOBILEDATA
108|05/19/2022|03:06:45|PM|0.00009537|GB|MOBILEDATA
109|05/19/2022|09:06:46|PM|0.00060463|GB|MOBILEDATA
110|05/20/2022|03:06:46|AM|0.00005341|GB|MOBILEDATA
111|05/20/2022|09:06:46|AM|0.18138027|GB|MOBILEDATA
112|05/20/2022|11:42:47|AM|0.03239632|GB|MOBILEDATA
113|05/20/2022|05:42:53|PM|0.05280399|GB|MOBILEDATA
114|05/20/2022|11:42:53|PM|0.00004959|GB|MOBILEDATA
115|05/21/2022|05:42:53|AM|0.0000391|GB|MOBILEDATA
116|05/21/2022|09:13:22|AM|0.0020256|GB|MOBILEDATA
117|05/21/2022|03:13:24|PM|0.04738998|GB|MOBILEDATA
118|05/21/2022|06:54:47|PM|0.00006008|GB|MOBILEDATA
119|05/22/2022|12:54:50|AM|0.00008488|GB|MOBILEDATA
120|05/22/2022|06:54:50|AM|0.02872086|GB|MOBILEDATA
121|05/22/2022|12:54:50|PM|0.00063419|GB|MOBILEDATA
122|05/22/2022|06:54:50|PM|0.00013638|GB|MOBILEDATA
123|05/22/2022|07:52:25|PM|0.00001621|GB|MOBILEDATA
124|05/22/2022|09:52:43|PM|0.02306747|GB|MOBILEDATA
125|05/23/2022|01:52:27|AM|0.00005245|GB|MOBILEDATA
126|05/23/2022|01:52:29|AM|0.00005245|GB|MOBILEDATA
127|05/23/2022|07:48:43|AM|0.02889919|GB|MOBILEDATA
128|05/23/2022|08:05:35|AM|0.03723049|GB|MOBILEDATA
129|05/23/2022|08:23:52|AM|0.03721809|GB|MOBILEDATA
130|05/23/2022|08:53:07|AM|0.02788162|GB|MOBILEDATA
131|05/23/2022|09:31:54|AM|0.0207634|GB|MOBILEDATA
132|05/23/2022|10:08:07|AM|0.02943325|GB|MOBILEDATA
133|05/23/2022|10:34:50|AM|0.00479412|GB|MOBILEDATA
134|05/23/2022|07:34:10|PM|0.2230463|GB|MOBILEDATA
135|05/24/2022|01:34:13|AM|0.00007248|GB|MOBILEDATA
136|05/24/2022|07:34:13|AM|0.0000515|GB|MOBILEDATA
137|05/24/2022|01:34:13|PM|0.04985905|GB|MOBILEDATA
138|05/24/2022|07:34:13|PM|0.00020123|GB|MOBILEDATA
139|05/25/2022|01:34:13|AM|0.00004864|GB|MOBILEDATA
140|05/25/2022|07:34:13|AM|0.00082493|GB|MOBILEDATA
141|05/25/2022|01:34:13|PM|0.00152874|GB|MOBILEDATA
142|05/25/2022|07:34:14|PM|0.02245998|GB|MOBILEDATA
1|07/30/2022|02:26:25|PM|0.04305077|GB|MOBILEDATA
2|07/30/2022|08:26:25|AM|0.0000391|GB|MOBILEDATA
3|07/30/2022|02:26:25|AM|0.00002575|GB|MOBILEDATA
4|07/29/2022|08:26:25|PM|0.00003719|GB|MOBILEDATA
5|07/29/2022|02:26:24|PM|0.02218056|GB|MOBILEDATA
6|07/29/2022|08:26:24|AM|0.00704956|GB|MOBILEDATA
7|07/29/2022|02:22:33|AM|0.000001|GB|MOBILEDATA
8|07/29/2022|01:46:35|AM|0.00001431|GB|MOBILEDATA
